,ID,name_en,countries,speakers,location,lat,lon,status
1001,1032,Havasupai,United States of America,500.0,"The village of Supai in Havasu Canyon, at the western end of the Grand Canyon.  ",36.2429,-112.6897,2
1002,2206,Khmin,China,500.0,"Ban Met Noy; others in Ban Met Luong, Ban Hat Long, Ban Ko Niu",22.0469,100.8065,1
1003,1050,Khvarshi,Russian Federation,500.0,the village of Khvarshi in Tsumada County in the Republic of Daghestan,42.3417,46.1212,2
1004,2487,Kundal Shahi,"India, Pakistan",500.0,village of Kundal Shahi in the Neelam Valley,34.55,73.8833,2
1005,2682,Laxudumau,Papua New Guinea,500.0,"Village of Lakudumau (or Lakuramau), central east coast of New Ireland Province",-2.8922,151.2467,1
1006,772,Maliseet-Passamaquoddy,United States of America,500.0,"Communities in the United States are in Pleasant Point and Indian Township, Maine; a few speakers live in Old Town, Maine and Bridgeport, Connecticut.",44.9572,-67.0496,3
1007,1543,Mikasuki,United States of America,500.0,"Spoken in Florida by members of the Miccosukee Tribe (with four  small reservations in Southwest Miami-Dade County, including Tamiami Trail, Alligator Alley and two on Krome Avenue) and  the Seminole Tribe (with five  reservation, with Mikasuki spoken at four: the  Big Cypress, Immokalee, Hollywood, and Tampa reservations. (Creek [the Florida Seminole dialect] is dominant at the 
Brighton Reservation.)",26.3202,-80.9877,1
1008,2560,Onin,Indonesia,500.0,Irian Jaya,-2.9745,132.2383,1
1009,2561,Ormu,Indonesia,500.0,Irian Jaya,-2.5136,140.6675,1
1010,306,Palikur (French Guyana),French Guiana (France),500.0,On the lower Oyapock River in French Guyana and in Amapá territory (Brazil).,3.908,-51.9873,3
1011,996,Quechua of Chachapoyas,Peru,500.0,"Area of Chachapoyas in the department of Amazonas, Peru. ",-6.2606,-77.7722,4
1012,1163,Seke,Nepal,500.0,Kālī Gaṇḍakī river valley,28.9282,83.8249,1
1013,2056,Siona / Secoya (Colombia),Colombia,500.0,"Departamento del Putumayo. Municipios de Puerto Asis y Puerto Leguizamo, orilla izquierda del río Putumayo. En Ecuador en la Provincia de Sucumbíos y en Perú en el Departamento de Loreto.",0.493,-76.2464,4
1014,414,South Saami,"Norway, Sweden",500.0,"Vilhelmina County and parts of neigbouring counties in Västerbotten Province (Åsele Lappmark), Strömsund, Krokom, Åre, Berg and Härjedalen counties in Jämtland Province, and Idre region in Älvdalen County in Dalarna Province, Sweden; southern parts (up till Rana) in Nordland Province, many parts of Nord-Trøndelag and Sør-Trøndelag provinces and Engerdal region in Hedmark Province, Norway",64.2063,13.4802,3
1015,2567,Taikat,Indonesia,500.0,Irian Jaya,-2.8429,140.846,2
1016,2319,Taloki,Indonesia,500.0,Sulawesi,-4.5928,122.8628,2
1017,1866,Tawahka,Honduras,500.0,"Banks of Patuca river, Gracias a Dios dept; part of Olancho dept.",15.3602,-85.1373,3
1018,2322,Tomadino,Indonesia,500.0,Sulawesi,-2.5836,121.9729,2
1019,2619,Toratán,Indonesia,500.0,"Northestern section of the northern penincula, Sulawesi",1.0354,124.7985,2
1020,1292,Tunisian Judeo-Arabic (Tunisia),Tunisia,500.0,Spoken mainly in Tunis. The other jewish community of Tunisia is in Djerba where the language is Tamazight (Djerbi),33.8795,10.0634,4
1021,1890,Ulwa,Nicaragua,500.0,Community of Karawala in Regiones Autónomas del Sur,12.8894,-83.5779,3
1022,1472,"Ute (Colorado, Ute Mountain)",United States of America,500.0,Ute Mountain Ute,37.2105,-108.7223,3
1023,321,Warekena (Venezuela),Venezuela (Bolivarian Republic of),500.0,"Southwest of the State of Amazonas (Venezuela), near the Guainía river. Also speakers in Brazil.",2.5479,-67.2802,3
1024,2352,Malecite,"Canada, United States of America",475.0,Spread over 6 communities in Canada,46.8023,-67.6686,2
1025,1626,Zoró,Brazil,464.0,"Zoró and Gavião are slightly different dialects of the same language, being closer to each other than either is to Aruá and Cinta Larga, which are also mutually intelligible",-10.9519,-61.0729,1
1026,935,Ixtenco Otomí,Mexico,461.0,"Ixtenco, state of Tlaxcala",19.2495,-97.8943,3
1027,1533,Ottawa (Michigan),United States of America,459.0,"Manitoulin Island, Ontario; Walpole Island, Ontario; Mount Pleasant, Michigan and other reserves in Ontario and Michigan.",43.5971,-84.7752,4
1028,2347,Satawal,Micronesia (Federated States of),458.0,"Satawal Island, Caroline Islands",7.3406,147.041,3
1029,956,Chatino of Zacatepec,Mexico,453.0,Locality of San Marcos Zacatepec,16.1333,-97.35,2
1030,2527,Demisa,Indonesia,450.0,Irian Jaya,-2.7016,136.6699,2
1031,899,Koasati (Louisiana),United States of America,450.0,"The Coushatta Tribe of Louisiana (living near Elton, in Allen Parish); the Alabama-Coushatta Indian Reservation near Livingston, Texas. Until recently there were speakers of Koasati among the  members of the Alabama-Quassarte Tribe in Okfuskee County, Oklahoma.   ",30.4855,-92.8494,2
1032,1544,Koasati (Texas),United States of America,450.0,"The Coushatta Tribe of Louisiana (living near Elton, in Allen Parish); the Alabama-Coushatta Indian Reservation near Livingston, Texas. Until recently there were speakers of Koasati among the  members of the Alabama-Quassarte Tribe in Okfuskee County, Oklahoma.",30.7155,-94.6965,2
1033,730,Nanti,Peru,450.0,"Departamento de  Cusco, cuenca  de río Urubamba, Camisea  y Timpía. Aldeas de  Montetoni, Malanksejari",-11.6629,-72.6965,1
1034,750,Sharanahua,Peru,450.0,"Depto. de  Ucayali,  cuenca del río Alto Purús, aldea de  Gastabala, entre  otras. ",-10.3365,-70.9277,3
1035,653,Siona  Secoya (Peru),Peru,450.0,"According to Wilson López the Secoya people in Peru are actually located by the Yaricaya, Angusillas and Yibineto rivers (towards the Putumayo river). A smaller group lives towards the Napo river on the Huajoya river. ",-0.5712,-74.8828,2
1036,2653,Tolomako,Vanuatu,450.0,"Big Bay, Santo Island",-15.1834,166.8438,2
1037,1820,Enawenê-Nawê,Brazil,445.0,"The group lives in Indigenous Lands Enawê-Nawê , north-western Mato Grosso State, 1 big village near the Iquê River, a tributary of the Juruena River - Brazil.",-12.5223,-59.7656,1
1038,1029,Valle Nacional Chinantec,Mexico,442.0,"Locality of San Mateo Yetla (and others with fewer speakers) in the municipality of Valle Nacional, state of Oaxaca",17.7747,-96.3034,2
1039,598,Gavião de Rondônia,Brazil,436.0,"one of the four dialects of one language, Gavião, Zoró, Cinta-Larga, Aruá",-10.4445,-61.6992,1
1040,1500,Tabasco Náhuatl,Mexico,434.0,Municipalities of Cárdenas and Comalcalco in the state of Tabasco,18.0026,-93.3722,4
1041,2703,Sera,Papua New Guinea,432.0,"Coastal, Sandaun (West Sepik) Province",-3.0033,141.9158,3
1042,1331,Alabugat Tatar,Russian Federation,422.0,the village of Severnyy at the station of Ulan-Khol in Lagan’ County in the Kalmyk Republic; an outlying dialect of Nogay not listed at all by the SIL,45.4447,47.0324,2
1043,950,"Zapotec of the Southern mountains, eastern lowlands",Mexico,420.0,"Locality of San Miguel Coatlán, state of Oaxaca",16.2,-96.7,2
1044,931,Western Otomí,Mexico,415.0,Zitácuaro (state of Michoacán),19.4335,-100.3456,3
1045,282,Moose Cree,Canada,405.0,Spread over 6 communities in Canada,52.2827,-81.6276,1
1046,937,Tlahuica,Mexico,405.0,"San Juan Atzingo in the municipality of Ocuilan, state of Mexico",18.9664,-99.4137,3
1047,616,Katukina do Acre,Brazil,404.0,"The group lives in the indigenous lands Rio Gregório, Tarauacá Municipality;  in the indigenous lands Rio Campinas, Tarauacá and Ipixuna municipalities, Upper Juruá River region, Acre State - Brazil.
Pano linguistic family",-6.4899,-69.2578,3
1048,2264,Abai Sungai,Malaysia,400.0,"Sabah, Malaysia",5.587,118.3695,2
1049,1999,Barasana (Colombia),Colombia,400.0,"En Colombia en el río Pirá-Paraná, Caño Colorado, Caño Tatú y el Caño Piedra (Departamento del Vaupés). En Brasil noroeste del estado de Amazonas.",0.0769,-70.3894,4
1050,1345,Cimbrian,Italy,400.0,vigorously spoken in Luserna (Lusern) in Trento Province; disappearing in Giazza (Ljetzan) in Verona Province and in Roana (Rowan) in Vicenza Province; recently extinct in several other locations in the region; an outlying dialect of Bavarian,45.867,11.4268,2
1051,10,Cobiana,"Guinea-Bissau, Senegal",400.0,Also spoken in Guinea-Bissau.,12.4017,-16.3229,4
1052,449,Dagur (Amur),China,400.0,the Aihui region of Heilongjiang Province,49.5252,127.5402,4
1053,101,Dahalo,Kenya,400.0,Near of the mouth of the Tana river.,-2.2625,40.7537,3
1054,293,Émérillon,French Guiana (France),400.0,Upper Maroni and Upper Oyapock,2.8991,-52.8881,3
1055,671,Gagauz (Maritime),"Bulgaria, Romania",400.0,"the coastal region to the north of, and inland from, Varna in Bulgaria, which represents the original Gagauz territory",43.2932,27.9602,3
1056,1821,Hobyot,"Oman, Yemen",400.0,"The language is lspoken by Hobyot people and some members of 'Mahra' tribes . It is located in the far-east of Mahra in Yemen,  and in the far-west of Dhofar in Oman,  in  a very narrow and short strip on the border, from the coast into the mountain . In Yemen, from the villages of Hawf and Rehen (but no Hobyot native speakers in Jadib) , on about 12 km into  the mountain overlooking Hawf (and far below Haberut). On th eslopes of the mountains, they rear camels, cows and goats, and cultivate some vegetables and millet, they collect honey. On the coast they are fishermen, some are civil servants. ",16.6388,53.0612,3
1057,359,Inari Saami,Finland,400.0,central Inari County of Lapland Province,68.8446,27.2817,3
1058,363,Istriot,Croatia,400.0,"the towns of Rovinj (Rovigno), Vodnjan (Dignano), Bale (Valle), Fažana (Fasana), Galižana (Gallesano) and Šišan (Sissano) in the southwest of the Istrian peninsula",45.0541,13.7246,3
1059,2305,Kalao,Indonesia,400.0,Sulawesi,-7.3134,121.0034,2
1060,1510,Kamaiurá,Brazil,400.0,Terra Indígena do Xingu - Alto Xingu - Estado de Mato Grosso - Brazil,-12.1655,-53.4292,1
1061,873,Kiowa,United States of America,400.0,"In southwestern Oklahoma,  in Caddo, Kiowa, and Comanche counties, tribal headquarters in Carnegie, Oklahoma.",35.1016,-98.6197,3
1062,2307,Koroni,Indonesia,400.0,Sulawesi,-2.6412,121.9894,2
1063,1200,Lamongse,India,400.0,"on the islands of Little Nicobar (Pangang, Onge, Tokuo-no Long), Pulo Milo (Piheun) and Kondul (Lamongse) ",7.3134,93.6968,4
1064,859,Northern Paiute (Nevada),United States of America,400.0,"Speakers of Northern Paiute are found in communities in Oregon, Nevada, California and Idaho",41.9979,-117.7193,2
1065,705,Rapa,French Polynesia (France),400.0,Rapa Island and Tahiti,-27.8973,-143.5034,3
1066,2701,Sengseng,Papua New Guinea,400.0,"Southwest interior, in the Amgen River area, West New Britain",-6.0681,150.2792,1
1067,2320,Talondo,Indonesia,400.0,Sulawesi,-2.3723,119.3774,2
1068,751,"Yaminahua (Bolivia, Peru)","Bolivia (Plurinational State of), Peru",400.0,"Dpto. de  Ucayali, prov. de  Atalaya, cuenca del río Purús. También en Bolivia (Pando) y Brasil (Acre).",-10.7469,-71.7297,3
1069,969,Mixtec of Zapotitlán,Mexico,396.0,"Municipality of Zapotitlán, state of Puebla",18.3333,-97.4666,3
1070,1977,Sanema (Venezuela),Venezuela (Bolivarian Republic of),393.0,State of Bolívar: rivers Caura and Paragua,4.4669,-64.1931,1
1071,1409,Ts'ixa,Botswana,390.0,"Main settlement is Mababe (pointer) with about 300 spekers, some 80 live in a settlement east of Maun.",-18.9894,23.692,2
1072,968,Mixtec of San Pedro Tidaá,Mexico,384.0,"Municipality of San Pedro Tidaá, state of Oaxaca",17.35,-97.3833,3
1073,1882,A'ingae / Cofan (Colombia),Colombia,379.0,"Colombia-Ecuador border area. In Colombia, Department of Putumayo, in Orito, Valle del Guamuez and San Miguel.",0.4525,-76.9191,3
1074,258,Halkomelem,"Canada, United States of America",375.0,Spread over 52 communities in Canada,48.7715,-123.6678,3
1075,1237,Yudja,Brazil,362.0,"The group lives in the indigenous lands Paquiçamba, Parque Indígena do Xingu, Lower and Middle Xingu region, Mato Grosso and Pará State - Brazil.",-10.956,-53.3235,1
1076,1238,Kisêdjê,Brazil,351.0,"The group lives in the indigenous lands Parque Indígena do Xingu and Wawi, on the Suyá-Missu River, in the villages of Ngôsokô, Roptôtxi and Beira Rio - Mato Grosso state - Brazil.",-11.5795,-53.031,1
1077,2488,Auye,Indonesia,350.0,Irian Jaya,-3.5627,135.9915,1
1078,2519,Awyi,Indonesia,350.0,Irian Jaya,-2.943,140.6359,1
1079,2640,Bierebo,Vanuatu,350.0,Epi Island,-16.6539,168.1539,1
1080,2533,Fayu,Indonesia,350.0,Irian Jaya,-3.1,136.8,1
1081,2643,Labo,Vanuatu,350.0,South-west Malekula,-16.4492,167.4481,1
1082,1512,Mra,"China, India",350.0,"Arunachal Pradesh, few villages around Limekin in the upper Subansiri river valley",28.3914,93.3837,4
1083,1868,Myky,Brazil,350.0,dialect of the same language as Irantxe,-12.5331,-59.5019,1
1084,1191,Na,"China, India",350.0,"Arunachal Pradesh, few villages near Takshing on the upper Subansiri River, close to the border with Tibet/China",28.4638,93.3041,4
1085,2318,Taje,Indonesia,350.0,Sulawesi,-0.747,120.086,4
1086,430,Barām,Nepal,342.0,Enclave in Gorkhā district in central Nepal,28.041,84.629,4
1087,1239,Ikpeng,Brazil,342.0,"The group lives in indigenous Park of the Xingu, left bank of the Upper Xingu in the Uaví River mouth area, to the north of the Kayabí settlements - Mato Grosso - Brazil",-11.7376,-53.616,1
1088,357,Gardiol,Italy,340.0,Guardia Piedmontese in Calabria; an outlying dialect of Alpine Provençal,39.4658,15.9933,3
1089,926,Northern Pame,Mexico,337.0,"Aquismón, Cárdenas, Ciudad del Maíz (state of San Luis Potosí)",21.9955,-99.6458,2
1090,2388,Thompson,Canada,335.0,Spread over 32 communities in Canada,50.1909,-120.8431,3
1091,2611,Serili,Indonesia,328.0,"Northeast Marsela Island, Babar Islands, South Maluku",-8.1136,129.9023,1
1092,2676,Kaningara,Papua New Guinea,327.0,"West of Amboin, near the Kvanmas Lake, East Sepik Province",-4.5784,143.3612,1
1093,914,Misantla Totonac,Mexico,325.0,"Chiconquiaco, Jilotepec, Landero y Coss, Misantla, Yecuatla",19.865,-96.7755,4
1094,2492,Nemi,New Caledonia (France),325.0,Hienghène,-20.6494,164.6878,2
1095,1240,Wauja,Brazil,321.0,"The group lives in the Xingu Indigenous Park, Mato Grosso state - Brazil",-12.2554,-53.5899,1
1096,2330,Benggoi,Indonesia,320.0,Maluku,-3.0748,130.0918,2
1097,614,Karitiana,Brazil,320.0,"The group lives in indigenous lands Karitiana and Karipuna, north-western Rondônia - Brazil.  All speak the language-- Moore visited the reserve twice.",-9.7307,-64.0942,1
1098,141,Kwak'wala,"Canada, United States of America",315.0,Spread over 13 communities in Canada,50.7338,-127.4982,4
1099,910,Southern Zoque,Mexico,312.0,"Municipalities of Ocozocuautla, Tuxtla Gutiérrez, state of Chiapas",16.7138,-93.1194,2
1100,446,Tilung,Nepal,310.0,"Khoṭāṅ district, around Halẽsī Dāṁḍā",27.1501,86.5077,2
1101,642,Panará,Brazil,306.0,"The group lives in the indigenous lands Panará, Parque Indígena do Xingu, on the Iriri River, south-western Pará State - Brazil.",-9.449,-54.5965,1
1102,2088,Bathari,Oman,300.0,"Bay of Kuria Muriya, on the south-western coast of Oman in the Jezir area, in Shuwaimiyya , between Hasik and Ras Sharbitat. They are  fishermen. ",17.8846,55.5853,4
1103,592,Brokkat,Bhutan,300.0,"Bumthang district, Dur village",27.5618,90.6152,2
1104,2669,Duwet,Papua New Guinea,300.0,"Inland form the Huon Gulf, north of Lae, Morobe Province",-6.4763,146.8377,1
1105,1884,Guatuso,Costa Rica,300.0,"Guatuso county, northeastern plains of Costa Rica",10.6723,-84.8256,3
1106,364,Istro-Romanian,Croatia,300.0,"the village of Žejane to the north of Učka mountain and a few villages, notably Sušnjevica, to the south of it in Kršan municipality, in the northeast of the Istrian peninsula",45.3907,14.436,3
1107,2674,Kandas,Papua New Guinea,300.0,"Southwest coast, New Ireland Province",-4.4121,152.7868,1
1108,1421,Kangjia,China,300.0,"gCan.tsha (Jianzha), north of Tongren in Tongren County of Huangnan Tibetan Autonomous District, Qinghai",36.0757,102.2991,3
1109,1618,Kaxarari,Brazil,300.0,The group lives in the indigenous lands Kaxararí on the border between the federal states of Rondônia and Amazonas - Brazil.,-9.5682,-66.1596,4
1110,2546,Kwansu,Indonesia,300.0,Irian Jaya,-2.5383,140.2061,1
1111,2548,Legenyem,Indonesia,300.0,Irian Jaya,-0.3186,130.7345,1
1112,1775,Mandaic,"Iran (Islamic Republic of), Iraq",300.0,"In Ahvaz, and until recently also in Khorramshahr, in the province of Khuzistan in Iran.  Presumed extinct in Iraq.",31.3348,48.7023,4
1113,706,Mangareva,French Polynesia (France),300.0,Mangareva (Gambier Islands),-23.1226,-134.978,3
1114,1466,Northern Paiute (Oregon),United States of America,300.0,"Speakers of Northern Paiute are found in communities in Oregon, Nevada, California and Idaho.",43.5883,-119.0595,4
1115,1632,Shanenawa,Brazil,300.0,"The group lives in the indigenous villages Morada Nova, Paredão, Nova Vida and Cardoso  - Municipality of Feijó - Acre State - Brazil",-8.1014,-70.2129,1
1116,2699,Sissano,Papua New Guinea,300.0,"Between Vanimo and Aitape, Sandaun (West Sepik) Province",-3.0129,142.0491,4
1117,412,Skolt Saami,"Finland, Norway, Russian Federation",300.0,"Sevettijärvi region in Inari County in Lapland Province, Finland, mainly by people evacuated from former Finnish territory of Petsamo, now Pechenga County in Murmansk Province, the Russian Federation; earlier also in the western parts of Kola County in western Murmansk Province, from where the speakers were translocated to Lovozero, the centre of Lovozero County; formerly also easternmost Finnmark Province of Norway",69.5333,28.6269,3
1118,2569,Tarpia,Indonesia,300.0,Irian Jaya,-2.3723,140.0317,3
1119,2570,Tause,Indonesia,300.0,Irian Jaya,-2.8744,136.2469,1
1120,278,Tlingit (United States of America),United States of America,300.0,Tlingit area is the southeast Alaska coast from Yakutat to Ketchikan,58.334,-133.7475,4
1121,1863,Tol,Honduras,300.0,Yoro dept; Montaña de la Flor north of the Francisco Morazán dept.,15.293,-87.1416,4
